target_name,method,category,quantile,threshold,precision,recall,f1,fpr
best_overall,imagenet_padim,tile,0.921,1367.899665527344,0.975,0.9285714285714286,0.9512195121951219,0.06060606060606061
best_overall,imagenet_padim,tile,0.926,1422.82755859375,0.9746835443037974,0.9166666666666666,0.9447852760736196,0.06060606060606061
best_overall,imagenet_padim,tile,0.931,1477.7554516601558,0.9871794871794872,0.9166666666666666,0.9506172839506173,0.030303030303030304
best_overall,imagenet_padim,tile,0.936,1532.6833447265637,0.9871794871794872,0.9166666666666666,0.9506172839506173,0.030303030303030304
best_overall,imagenet_padim,tile,0.942,1598.5968164062501,0.9871794871794872,0.9166666666666666,0.9506172839506173,0.030303030303030304
best_overall,imagenet_padim,tile,0.947,1653.524709472656,0.987012987012987,0.9047619047619048,0.9440993788819876,0.030303030303030304
best_overall,imagenet_padim,tile,0.952,1708.4526025390621,0.9868421052631579,0.8928571428571429,0.9375,0.030303030303030304
best_overall,imagenet_padim,tile,0.957,1760.0679133300775,0.9866666666666667,0.8809523809523809,0.9308176100628931,0.030303030303030304
best_overall,imagenet_padim,tile,0.963,1817.8839616699217,0.9866666666666667,0.8809523809523809,0.9308176100628931,0.030303030303030304
best_overall,imagenet_padim,tile,0.968,1866.0640019531247,0.9864864864864865,0.8690476190476191,0.9240506329113924,0.030303030303030304
best_overall,imagenet_padim,tile,0.973,1914.2440422363277,0.9864864864864865,0.8690476190476191,0.9240506329113924,0.030303030303030304
best_overall,imagenet_padim,tile,0.978,1962.4240825195304,0.9864864864864865,0.8690476190476191,0.9240506329113924,0.030303030303030304
best_overall,imagenet_padim,tile,0.983,2010.604122802735,0.9863013698630136,0.8571428571428571,0.9171974522292994,0.030303030303030304
best_overall,imagenet_padim,tile,0.989,2068.4201711425776,1.0,0.8571428571428571,0.9230769230769231,0.0
best_overall,imagenet_padim,tile,0.994,2116.600211425781,1.0,0.8571428571428571,0.9230769230769231,0.0
best_overall,imagenet_padim,tile,0.999,2164.780251708985,1.0,0.8333333333333334,0.9090909090909091,0.0
best_overall,imagenet_padim,toothbrush,0.9,3248.763916015625,0.8888888888888888,0.8,0.8421052631578947,0.25
best_overall,imagenet_padim,toothbrush,0.905,3307.9503784179697,0.8888888888888888,0.8,0.8421052631578947,0.25
